Syntax version=4
Tue Nov 14 16:00:20 2017
Starting process (1623603 clocks per sec)

LogRawData=false
VarHeader=1
D:		US_Lens1_ActualA	US_Lens1_ActualV	US_Lens1_SetpointV	US_Lens2_ActualA	US_Lens2_ActualV	US_Lens2_SetpointV	US_Lens3_ActualA	US_Lens3_ActualV	US_Lens3_SetpointV	US_Lens4_ActualA	US_Lens4_ActualV	US_Lens4_SetpointV	US_Lens5_ActualA	US_Lens5_ActualV	US_Lens5_SetpointV	US_Lens6_ActualA	US_Lens6_ActualV	US_Lens6_SetpointV	US_Prefilt_ActualA	US_Prefilt_ActualV	US_Prefilt_SetpointV
D:	time(ms)	(0x20012cdc,6)	(0x20012cc0,6)	(0x20012ca4,5)	(0x20012ce0,6)	(0x20012cc4,6)	(0x20012ca8,5)	(0x20012ce4,6)	(0x20012cc8,6)	(0x20012cac,5)	(0x20012ce8,6)	(0x20012ccc,6)	(0x20012cb0,5)	(0x20012cec,6)	(0x20012cd0,6)	(0x20012cb4,5)	(0x20012cf0,6)	(0x20012cd4,6)	(0x20012cb8,5)	(0x20012cf4,6)	(0x20012cd8,6)	(0x20012cbc,5)
D:	11301.88	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.383751	-38
D:	11309.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	63.015312	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11317.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11325.90	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11333.85	-55.555580	-70.686058	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11341.84	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11349.84	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11357.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	1.831532	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11365.81	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11373.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11381.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11389.89	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11397.82	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11405.78	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	-1.831532	-41.383751	-38
D:	11413.86	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11421.86	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11429.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-1.831532	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.383751	-38
D:	11437.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11445.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11453.83	-55.555580	-70.686058	-65	1.831532	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.383751	-38
D:	11462.11	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11469.84	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11477.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.861889	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	11485.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11493.83	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11501.79	-55.555580	-70.686058	-65	4.273653	105.357903	97	-4.273415	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11509.80	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11517.89	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11525.82	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11533.78	-55.555580	-70.609344	-65	3.052711	105.204498	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	11541.87	-55.555580	-70.609344	-65	3.052711	105.204498	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	11549.87	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11557.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11565.92	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11573.81	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.383751	-38
D:	11581.79	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11589.80	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11597.88	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11605.81	-54.334641	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.537167	-38
D:	11613.78	-54.334641	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.537167	-38
D:	11621.89	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11629.85	-56.776524	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11637.83	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11646.11	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11653.85	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	11661.83	-54.334641	-70.609344	-65	1.831532	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11669.83	-54.334641	-70.609344	-65	1.831532	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11677.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11685.82	-55.555580	-70.686058	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11693.79	-55.555580	-70.686058	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11701.79	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11709.86	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11717.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11725.78	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11733.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11741.85	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11749.85	-55.555580	-70.609344	-65	4.273653	105.281189	97	-1.831532	-77.129494	-71	0.610590	62.861889	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11757.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-3.052473	-0.038359	0	-0.610590	-41.460457	-38
D:	11765.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-3.052473	-0.038359	0	-0.610590	-41.460457	-38
D:	11773.83	-56.776524	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11781.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	-1.831532	-41.383751	-38
D:	11789.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	-1.831532	-41.383751	-38
D:	11797.84	-55.555580	-70.686058	-65	3.052711	105.357903	97	-1.831532	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-1.831532	-41.460457	-38
D:	11805.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11813.82	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11821.79	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11829.99	-54.334641	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11837.86	-54.334641	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11845.82	-54.334641	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11853.78	-54.334641	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	11861.83	-54.334641	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.383751	-38
D:	11869.87	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11877.85	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11885.83	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11893.82	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11901.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11909.79	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11917.92	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11925.81	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11933.78	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11941.89	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11949.84	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11957.84	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11965.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	11973.86	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11981.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	11989.85	-55.555580	-70.686058	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	11997.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12005.84	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12014.13	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12021.78	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12029.83	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12037.82	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12045.79	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12053.82	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12060.87	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12068.85	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12076.84	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12084.84	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12092.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12100.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12108.84	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12116.84	-55.555580	-70.609344	-65	4.273653	105.357903	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12124.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12132.85	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12140.80	-55.555580	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12148.78	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	-1.831532	-41.460457	-38
D:	12156.80	-56.776524	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	-1.831532	-41.460457	-38
D:	12164.82	-55.555580	-70.609344	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	0.115063	0	-1.831532	-41.460457	-38
D:	12172.79	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12180.82	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12188.87	-55.555580	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12197.11	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	-0.610590	-41.460457	-38
D:	12204.84	-55.555580	-70.686058	-65	3.052711	105.281189	97	-3.052473	-77.129494	-71	-0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	-0.610590	-41.460457	-38
D:	12212.85	-56.776524	-70.686058	-65	3.052711	105.357903	97	-3.052473	-77.206200	-71	-0.610590	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12220.79	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12228.78	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12236.82	-55.555580	-70.609344	-65	3.052711	105.281189	97	-4.273415	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-1.831532	-41.460457	-38
D:	12244.82	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12252.78	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12262.88	-56.776524	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
D:	12270.86	-55.555580	-70.609344	-65	4.273653	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12278.84	-54.334641	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	-0.610590	-41.460457	-38
D:	12286.84	-54.334641	-70.609344	-65	3.052711	105.281189	97	-3.052473	-77.206200	-71	0.610590	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	-0.610590	-41.460457	-38
